2023-12-25 23:12:331 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 19:01:757 INFO  HomePage :128 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 19:01:777 INFO  ShoppingCartPage :52 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //li[@class='active']]
2024-01-02 19:01:811 INFO  ShoppingCartPage :56 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 19:01:314 INFO  CheckoutPage :43 - Getting Review Your Order : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //h2[normalize-space()='Review Your Order']]
2024-01-02 19:01:356 INFO  CheckoutPage :40 - Getting Address Details : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //h2[normalize-space()='Address Details']]
2024-01-02 19:01:453 INFO  CheckoutPage :52 - Sending text to comment area : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //textarea[@name='message']]
2024-01-02 19:01:73 INFO  CheckoutPage :63 - Clicking on Place Order button : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //a[contains(text() , 'Place Order')]]
2024-01-02 19:01:151 INFO  PaymentPage :59 - Sending Hello123 to Name on Card field : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //input[@name='name_on_card']]
2024-01-02 19:01:218 INFO  PaymentPage :61 - Sending 4263982640269299 to Card Number : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //input[@name='card_number']]
2024-01-02 19:01:273 INFO  PaymentPage :63 - Sending 837 to CVC field : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //input[@placeholder='ex. 311']]
2024-01-02 19:01:339 INFO  PaymentPage :65 - Sending 02 to Month field : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //input[@placeholder='MM']]
2024-01-02 19:01:395 INFO  PaymentPage :67 - Sending 2028 to Year field : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //input[@placeholder='YYYY']]
2024-01-02 19:01:274 INFO  PaymentPage :72 - Clicking on Pay and Confirm Order button : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //button[@id='submit']]
2024-01-02 19:01:291 INFO  PaymentPage :76 - Getting order confirmation message : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //p[normalize-space()='Congratulations! Your order has been confirmed!']]
2024-01-02 19:01:849 INFO  HomePage :91 - CLicking on Delete Account header tab : [[[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 19:01:860 INFO  HomePage :132 - Getting account deleted text : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //b[normalize-space()='Account Deleted!']]
2024-01-02 19:01:901 INFO  HomePage :138 - Clicking on continue button after deleting account : [[ChromeDriver: chrome on windows (a08139ca4bcc5f7d1bb6f5d38e9c25aa)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 19:01:554 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 19:01:175 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 19:01:193 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 19:01:281 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 19:01:349 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@placeholder='Password']]
2024-01-02 19:01:480 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 19:01:498 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //li[10]//a[1]]
2024-01-02 19:01:664 INFO  HomePage :113 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 19:01:731 INFO  HomePage :120 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 19:01:680 INFO  HomePage :128 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 19:01:699 INFO  ShoppingCartPage :52 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //li[@class='active']]
2024-01-02 19:01:723 INFO  ShoppingCartPage :56 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 19:01:208 INFO  CheckoutPage :43 - Getting Review Your Order : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //h2[normalize-space()='Review Your Order']]
2024-01-02 19:01:230 INFO  CheckoutPage :40 - Getting Address Details : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //h2[normalize-space()='Address Details']]
2024-01-02 19:01:308 INFO  CheckoutPage :52 - Sending text to comment area : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //textarea[@name='message']]
2024-01-02 19:01:935 INFO  CheckoutPage :63 - Clicking on Place Order button : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //a[contains(text() , 'Place Order')]]
2024-01-02 19:01:985 INFO  PaymentPage :59 - Sending Hello123 to Name on Card field : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@name='name_on_card']]
2024-01-02 19:01:32 INFO  PaymentPage :61 - Sending 4263982640269299 to Card Number : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@name='card_number']]
2024-01-02 19:01:71 INFO  PaymentPage :63 - Sending 837 to CVC field : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@placeholder='ex. 311']]
2024-01-02 19:01:112 INFO  PaymentPage :65 - Sending 02 to Month field : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@placeholder='MM']]
2024-01-02 19:01:150 INFO  PaymentPage :67 - Sending 2028 to Year field : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //input[@placeholder='YYYY']]
2024-01-02 19:01:930 INFO  PaymentPage :72 - Clicking on Pay and Confirm Order button : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //button[@id='submit']]
2024-01-02 19:01:940 INFO  PaymentPage :76 - Getting order confirmation message : [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //p[normalize-space()='Congratulations! Your order has been confirmed!']]
2024-01-02 19:01:681 INFO  HomePage :91 - CLicking on Logout header tab : [[[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (2c3ab71705a83c82e5693184fe709214)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 19:01:305 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 19:01:903 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 19:01:975 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //input[@placeholder='Name']]
2024-01-02 19:01:55 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 19:01:708 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 19:01:769 INFO  SignupPage :108 - Selecting radio button against Mrs.
2024-01-02 19:01:829 INFO  SignupPage :112 - Sending John4697 to password field
2024-01-02 19:01:916 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 19:01:976 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
2024-01-02 19:01:33 INFO  SignupPage :119 - Selecting 1980 from Year dropdown in DOB
2024-01-02 19:01:83 INFO  SignupPage :122 - Sending JOhn to First Name field
2024-01-02 19:01:131 INFO  SignupPage :124 - Sending Bondy to Last Name field
2024-01-02 19:01:191 INFO  SignupPage :126 - Sending Dev Bunglows to Address1 field
2024-01-02 19:01:250 INFO  SignupPage :129 - Sending Lalbaugh to Address2 field
2024-01-02 19:01:294 INFO  SignupPage :131 - Selecting India from Country dropdown
2024-01-02 19:01:352 INFO  SignupPage :133 - Sending Gujarat to State field
2024-01-02 19:01:417 INFO  SignupPage :136 - Sending Ahmedabad to City field
2024-01-02 19:01:482 INFO  SignupPage :138 - Sending 395001 to Zipcode field
2024-01-02 19:01:559 INFO  SignupPage :141 - Sending 09584258345 to Mobile Number field
2024-01-02 19:01:547 INFO  SignupPage :157 - Clicking on create account button : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-02 19:01:562 INFO  SignupPage :162 - Getting account created message : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-02 19:01:864 INFO  SignupPage :168 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 19:01:876 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (a47bf08dd354f1fc66d0921cb44f6cff)] -> xpath: //li[10]//a[1]]
